,Model,Target,identity(%),positive(%),coverage(%),identity(-misres)(%),positive(-misres)(%),coverage(-misres)(%),DOPE,SOAP,SBROD,ProQ2D,ProQRosCenD,ProQRosFAD,ProQ3D,P3CMQA,DeepAccNet,DeepAccNet-Bert
14626,4WPG_A_6VLO_A_3_3,4WPG_A,0.19377162629757785,0.3633217993079585,0.9965397923875432,0.1903114186851211,0.3598615916955017,0.9930795847750864,29263.8671875,103494.609375,1.54384443066,0.40218400000000004,0.6398,0.6946869999999999,0.564916,0.5337463021278381,0.38037109375,0.490966796875
14627,4WPG_A_7CGV_A_3_5,4WPG_A,0.2110726643598616,0.3598615916955017,0.986159169550173,0.20761245674740486,0.35294117647058826,0.9688581314878892,29379.458984375,64403.72265625,1.4900237449200002,0.442563,0.6156189999999999,0.694279,0.572455,0.5731109380722046,0.340087890625,0.493896484375
14628,4WPG_A_1G1A_A_2_3,4WPG_A,0.2110726643598616,0.3667820069204152,0.986159169550173,0.2110726643598616,0.3667820069204152,0.986159169550173,27524.82421875,74637.609375,1.4566714958899998,0.354135,0.522999,0.660402,0.495228,0.4631964266300202,0.381591796875,
14629,4WPG_A_4TWR_A_2_3,4WPG_A,0.2110726643598616,0.328719723183391,0.8719723183391004,0.2110726643598616,0.328719723183391,0.8719723183391004,26697.1171875,54038.546875,1.46068844503,0.371525,0.540709,0.6319100000000001,0.5005350000000001,0.4271383285522461,0.328857421875,0.43212890625
14630,4WPG_A_6BI4_A_3_4,4WPG_A,0.16608996539792387,0.3321799307958477,0.9792387543252596,0.15570934256055366,0.31833910034602075,0.9723183391003459,28989.875,82230.640625,1.58405356176,0.407533,0.6210399999999999,0.72851,0.571868,0.6394529342651367,0.3779296875,0.5166015625
14631,4WPG_A_7JID_A_2_4,4WPG_A,0.2110726643598616,0.3979238754325259,0.986159169550173,0.20069204152249132,0.3875432525951557,0.9688581314878892,28939.759765625,-1604.0360107421875,1.5070541790099998,0.440553,0.68714,0.707208,0.598438,0.6545628905296326,0.3466796875,0.48876953125
14632,4WPG_A_2Q1W_A_2_1,4WPG_A,0.22145328719723184,0.3356401384083045,0.8615916955017301,0.2179930795847751,0.3321799307958477,0.8512110726643599,25812.54296875,63825.92578125,1.4675765781,0.304483,0.500727,0.609842,0.411211,0.4813133776187897,0.37939453125,0.44921875
14633,4WPG_A_5U9C_A_1_5,4WPG_A,0.2837370242214533,0.42560553633218,0.8615916955017301,0.2837370242214533,0.42560553633218,0.8615916955017301,25815.462890625,102013.046875,1.55262039129,0.405952,0.5731310000000001,0.6968439999999999,0.49958800000000003,0.5320296883583069,0.41748046875,0.48046875
14634,4WPG_A_6ZL6_A_3_1,4WPG_A,0.2041522491349481,0.3494809688581315,0.9688581314878892,0.2041522491349481,0.3494809688581315,0.9688581314878892,28681.646484375,103314.2265625,1.5417974411200002,0.4448899999999999,0.632221,0.733422,0.5648890000000001,0.6340444684028625,0.415771484375,0.52880859375
14635,4WPG_A_1R66_A_3_1,4WPG_A,0.16262975778546712,0.30103806228373703,0.9688581314878892,0.16262975778546712,0.30103806228373703,0.9688581314878892,28301.888671875,69089.3671875,1.59280725804,0.432119,0.619209,0.697226,0.571084,0.6154239177703857,0.349853515625,0.490966796875
14636,4WPG_A_1R66_A_3_4,4WPG_A,0.16262975778546712,0.30103806228373703,0.9688581314878892,0.16262975778546712,0.30103806228373703,0.9688581314878892,28417.404296875,79632.3125,1.54856183602,0.42482600000000004,0.6103390000000001,0.691861,0.602579,0.5845639705657959,0.34033203125,0.49755859375
14637,4WPG_A_6BI4_A_3_2,4WPG_A,0.16608996539792387,0.3321799307958477,0.9792387543252596,0.15570934256055366,0.31833910034602075,0.9723183391003459,29099.181640625,96671.3203125,1.5618074942299998,0.424234,0.6459590000000001,0.716114,0.572785,0.6344777941703796,0.410888671875,0.5205078125
14638,4WPG_A_6ZL6_A_3_4,4WPG_A,0.2041522491349481,0.3494809688581315,0.9688581314878892,0.2041522491349481,0.3494809688581315,0.9688581314878892,28758.166015625,85966.484375,1.5503319736399999,0.434026,0.635274,0.7433310000000001,0.5788840000000001,0.6447164416313171,0.4013671875,0.51904296875
14639,4WPG_A_4NDN_E_1_4,4WPG_A,0.2560553633217993,0.4221453287197232,0.9134948096885812,0.2560553633217993,0.4221453287197232,0.9134948096885812,27215.375,6935.21923828125,1.5198044074000001,0.39429000000000003,0.594324,0.606334,0.492932,0.6355245113372803,0.413818359375,0.53271484375
14640,4WPG_A_2C20_A_3_5,4WPG_A,0.17647058823529413,0.3321799307958477,0.9342560553633218,0.17647058823529413,0.328719723183391,0.9307958477508652,27852.484375,69822.9609375,1.5234579284,0.384596,0.553646,0.709904,0.5382859999999999,0.6192176938056946,0.373046875,0.49267578125
14641,4WPG_A_7CGV_A_3_1,4WPG_A,0.2110726643598616,0.3598615916955017,0.986159169550173,0.20761245674740486,0.35294117647058826,0.9688581314878892,29468.47265625,59904.109375,1.5477537527399998,0.401912,0.561855,0.612384,0.536267,0.5680069923400879,0.326416015625,0.48828125
14642,4WPG_A_1KBZ_A_1_5,4WPG_A,0.356401384083045,0.5224913494809689,0.9480968858131488,0.356401384083045,0.5224913494809689,0.9480968858131488,30235.88671875,100307.5078125,1.6083589379299998,0.53367,0.715205,0.8543350000000001,0.6985520000000001,0.8671282529830933,0.5,0.6171875
14643,4WPG_A_6ZL6_A_3_2,4WPG_A,0.2041522491349481,0.3494809688581315,0.9688581314878892,0.2041522491349481,0.3494809688581315,0.9688581314878892,28794.537109375,91417.46875,1.51796342996,0.44518100000000005,0.644782,0.780249,0.60225,0.6293196678161621,0.399169921875,0.5224609375
14644,4WPG_A_3SC6_A_1_1,4WPG_A,0.38408304498269896,0.5674740484429066,0.9653979238754326,0.38408304498269896,0.5674740484429066,0.9653979238754326,31717.41796875,126839.1328125,1.6045396794799998,0.527133,0.707448,0.872818,0.723518,0.896659255027771,0.6494140625,0.68310546875
14645,4WPG_A_1G1A_A_2_1,4WPG_A,0.2110726643598616,0.3667820069204152,0.986159169550173,0.2110726643598616,0.3667820069204152,0.986159169550173,27862.08984375,69241.5,1.4652370134200001,0.358795,0.53733,0.626156,0.465341,0.4806859195232392,0.381103515625,
14646,4WPG_A_4ID9_A_2_5,4WPG_A,0.1972318339100346,0.3460207612456747,0.8615916955017301,0.19377162629757785,0.342560553633218,0.8512110726643599,25263.09765625,62024.76171875,1.4153522753299999,0.324018,0.384709,0.533604,0.395667,0.3309177160263061,0.336181640625,0.376708984375
14647,4WPG_A_6VLO_A_3_1,4WPG_A,0.19377162629757785,0.3633217993079585,0.9965397923875432,0.1903114186851211,0.3598615916955017,0.9930795847750864,29283.482421875,87756.46875,1.5545667037,0.4003469999999999,0.630343,0.68607,0.5467350000000001,0.5322021245956421,0.384033203125,0.48974609375
14648,4WPG_A_7CGV_A_3_2,4WPG_A,0.2110726643598616,0.3598615916955017,0.986159169550173,0.20761245674740486,0.35294117647058826,0.9688581314878892,29351.72265625,69365.328125,1.4987396194299998,0.375967,0.566714,0.598881,0.521913,0.5560204386711121,0.33251953125,0.49072265625
14649,4WPG_A_2PZK_A_2_3,4WPG_A,0.2110726643598616,0.3079584775086505,0.8754325259515571,0.2041522491349481,0.30103806228373703,0.8650519031141869,26199.87890625,55714.31640625,1.53197682639,0.30096100000000003,0.46228800000000003,0.584348,0.37,0.4948448538780213,0.35888671875,0.447265625
14650,4WPG_A_2C20_A_3_1,4WPG_A,0.17647058823529413,0.3321799307958477,0.9342560553633218,0.17647058823529413,0.328719723183391,0.9307958477508652,28336.037109375,79134.34375,1.5718040157799995,0.403925,0.608848,0.688345,0.531446,0.6069740653038025,0.3896484375,0.498779296875
14651,4WPG_A_2PZK_A_2_5,4WPG_A,0.2110726643598616,0.3079584775086505,0.8754325259515571,0.2041522491349481,0.30103806228373703,0.8650519031141869,26146.560546875,50291.703125,1.54353250748,0.30623,0.4688609999999999,0.6198359999999999,0.399615,0.4934840202331543,0.35107421875,0.45556640625
14652,4WPG_A_4ZRM_A_2_1,4WPG_A,0.2352941176470588,0.4117647058823529,0.9965397923875432,0.2318339100346021,0.4048442906574394,0.9826989619377162,28530.80859375,90641.859375,1.55016715461,0.3569219999999999,0.606263,0.646242,0.494095,0.5942268371582031,0.399169921875,0.509765625
14653,4WPG_A_3AW9_A_2_4,4WPG_A,0.2179930795847751,0.3633217993079585,0.9169550173010379,0.2179930795847751,0.3598615916955017,0.9169550173010379,24939.830078125,56885.66796875,1.4410102915600005,0.311911,0.411674,0.557901,0.438608,0.4539636671543121,0.328125,0.438720703125
14654,4WPG_A_1G1A_A_2_5,4WPG_A,0.2110726643598616,0.3667820069204152,0.986159169550173,0.2110726643598616,0.3667820069204152,0.986159169550173,27391.412109375,68956.390625,1.4881404145800001,0.348165,0.514525,0.6272270000000001,0.489383,0.456457793712616,0.375732421875,
14655,4WPG_A_3SC6_A_1_2,4WPG_A,0.38408304498269896,0.5674740484429066,0.9653979238754326,0.38408304498269896,0.5674740484429066,0.9653979238754326,31719.505859375,115292.9765625,1.62881585055,0.536237,0.738092,0.872181,0.730201,0.8922279477119446,0.60546875,0.66796875
14656,4WPG_A_4TWR_A_2_1,4WPG_A,0.2110726643598616,0.328719723183391,0.8719723183391004,0.2110726643598616,0.328719723183391,0.8719723183391004,26535.900390625,59971.99609375,1.5007172009999998,0.385815,0.501848,0.6290899999999999,0.502289,0.4167955219745636,0.3447265625,0.432373046875
14657,4WPG_A_6VLO_A_3_2,4WPG_A,0.19377162629757785,0.3633217993079585,0.9965397923875432,0.1903114186851211,0.3598615916955017,0.9930795847750864,29081.529296875,105018.703125,1.5218428794299999,0.43610200000000005,0.625326,0.7020109999999999,0.55119,0.5220766067504883,0.390380859375,0.495361328125
14658,4WPG_A_6BWL_A_3_1,4WPG_A,0.20761245674740486,0.3737024221453287,0.9826989619377162,0.2041522491349481,0.370242214532872,0.9792387543252596,28520.458984375,88408.46875,1.54729520778,0.4331149999999999,0.669427,0.743319,0.620486,0.6543255448341371,0.40380859375,0.52978515625
14659,4WPG_A_2HUN_A_3_4,4WPG_A,0.17647058823529413,0.3667820069204152,0.9930795847750864,0.17647058823529413,0.3667820069204152,0.9896193771626296,29101.814453125,89754.8671875,1.52097175685,0.355362,0.5619430000000001,0.652467,0.509181,0.5582290887832642,0.38818359375,0.486572265625
14660,4WPG_A_1BXK_A_2_1,4WPG_A,0.22145328719723184,0.3910034602076125,0.9896193771626296,0.2110726643598616,0.3806228373702422,0.9896193771626296,28069.677734375,85802.25,1.4905619827599998,0.346962,0.575983,0.640746,0.4971819999999999,0.4886090159416199,0.39013671875,0.476806640625
14661,4WPG_A_6VLO_A_3_5,4WPG_A,0.19377162629757785,0.3633217993079585,0.9965397923875432,0.1903114186851211,0.3598615916955017,0.9930795847750864,29107.388671875,94087.421875,1.5434369869799998,0.396227,0.626343,0.723633,0.5705859999999999,0.5388688445091248,0.396484375,0.494384765625
14662,4WPG_A_7JID_A_2_1,4WPG_A,0.2110726643598616,0.3979238754325259,0.986159169550173,0.20069204152249132,0.3875432525951557,0.9688581314878892,28879.615234375,26300.76171875,1.4468959978,0.406377,0.6627149999999999,0.651176,0.5448270000000001,0.6480289101600647,0.3271484375,0.4853515625
14663,4WPG_A_6WJB_A_3_5,4WPG_A,0.1833910034602076,0.31833910034602075,0.9723183391003459,0.1833910034602076,0.31833910034602075,0.9723183391003459,27871.212890625,67726.75,1.5191543408000001,0.386705,0.573016,0.691084,0.48809600000000003,0.5658218860626221,0.351806640625,0.466796875
14664,4WPG_A_1BXK_A_2_4,4WPG_A,0.22145328719723184,0.3910034602076125,0.9896193771626296,0.2110726643598616,0.3806228373702422,0.9896193771626296,27538.453125,81148.265625,1.4938824436000002,0.313094,0.5120779999999999,0.5818409999999999,0.47456400000000004,0.4771396815776825,0.367431640625,0.47314453125
14665,4WPG_A_1KBZ_A_1_1,4WPG_A,0.356401384083045,0.5224913494809689,0.9480968858131488,0.356401384083045,0.5224913494809689,0.9480968858131488,30473.337890625,109769.734375,1.6177320372600001,0.52366,0.723358,0.837108,0.705418,0.8809614181518555,0.56494140625,0.634765625
14666,4WPG_A_2GGS_A_1_4,4WPG_A,0.30103806228373703,0.4602076124567474,0.8961937716262975,0.30103806228373703,0.4602076124567474,0.8961937716262975,28094.259765625,88563.8984375,1.51848920363,0.4318909999999999,0.62188,0.754143,0.588942,0.6597068309783936,0.419677734375,0.53466796875
14667,4WPG_A_1R66_A_3_3,4WPG_A,0.16262975778546712,0.30103806228373703,0.9688581314878892,0.16262975778546712,0.30103806228373703,0.9688581314878892,28452.72265625,83472.7421875,1.5552368943900001,0.38226,0.6160760000000001,0.694232,0.552519,0.5791525840759277,0.349609375,0.49169921875
14668,4WPG_A_2P5U_A_2_5,4WPG_A,0.2352941176470588,0.4048442906574394,0.9826989619377162,0.2352941176470588,0.4048442906574394,0.9826989619377162,27588.173828125,47489.46875,1.51473379338,0.395412,0.568203,0.6827449999999999,0.5594560000000001,0.4551686346530914,0.36083984375,0.451416015625
14669,4WPG_A_6WJB_A_3_1,4WPG_A,0.1833910034602076,0.31833910034602075,0.9723183391003459,0.1833910034602076,0.31833910034602075,0.9723183391003459,28298.580078125,57625.26171875,1.50512162409,0.372938,0.5750810000000001,0.608794,0.471163,0.5575531125068665,0.3447265625,0.46240234375
14670,4WPG_A_5Z75_A_3_3,4WPG_A,0.22491349480968856,0.370242214532872,0.9965397923875432,0.22145328719723184,0.3667820069204152,0.9896193771626296,28838.79296875,72359.96875,1.4520256497400001,0.4212359999999999,0.599738,0.65298,0.535049,0.5324018001556396,0.338623046875,0.490234375
14671,4WPG_A_2C20_A_3_3,4WPG_A,0.17647058823529413,0.3321799307958477,0.9342560553633218,0.17647058823529413,0.328719723183391,0.9307958477508652,27932.802734375,89671.5234375,1.56843079088,0.421893,0.619896,0.740373,0.587485,0.5985727310180664,0.372802734375,0.497802734375
14672,4WPG_A_2HUN_A_3_2,4WPG_A,0.17647058823529413,0.3667820069204152,0.9930795847750864,0.17647058823529413,0.3667820069204152,0.9896193771626296,29063.1875,86244.1640625,1.52298880149,0.355018,0.588769,0.6320859999999999,0.490684,0.5641420483589172,0.392822265625,0.48681640625
14673,4WPG_A_1VL0_A_1_5,4WPG_A,0.3979238754325259,0.5501730103806228,0.9550173010380624,0.3979238754325259,0.5501730103806228,0.9550173010380624,31578.509765625,113847.265625,1.64704728434,0.532801,0.70317,0.8570780000000001,0.716101,0.8892207741737366,0.6181640625,0.6533203125
14674,4WPG_A_3AW9_A_2_3,4WPG_A,0.2179930795847751,0.3633217993079585,0.9169550173010379,0.2179930795847751,0.3598615916955017,0.9169550173010379,25200.828125,66334.8046875,1.4788359401499998,0.34489200000000003,0.499914,0.6283850000000001,0.4908079999999999,0.4702025353908539,0.33544921875,0.4443359375
14675,4WPG_A_1G1A_A_2_2,4WPG_A,0.2110726643598616,0.3667820069204152,0.986159169550173,0.2110726643598616,0.3667820069204152,0.986159169550173,26981.126953125,60880.109375,1.4989332075,0.331383,0.5276689999999999,0.592549,0.46833,0.4639007747173309,0.371826171875,
14676,4WPG_A_2HUN_A_3_1,4WPG_A,0.17647058823529413,0.3667820069204152,0.9930795847750864,0.17647058823529413,0.3667820069204152,0.9896193771626296,28703.41015625,72734.1953125,1.51638949019,0.373895,0.580555,0.625479,0.531334,0.5565693974494934,0.34521484375,0.4765625
14677,4WPG_A_1R66_A_3_5,4WPG_A,0.16262975778546712,0.30103806228373703,0.9688581314878892,0.16262975778546712,0.30103806228373703,0.9688581314878892,28343.435546875,71942.1171875,1.57391172242,0.38966,0.605264,0.697653,0.596526,0.5842087864875793,0.3564453125,0.4912109375
14678,4WPG_A_4ID9_A_2_3,4WPG_A,0.1972318339100346,0.3460207612456747,0.8615916955017301,0.19377162629757785,0.342560553633218,0.8512110726643599,25005.748046875,64236.01171875,1.4006523293900002,0.31292600000000004,0.44076800000000005,0.543154,0.4102439999999999,0.2976870536804199,0.337646484375,0.37060546875
14679,4WPG_A_4KTT_E_3_5,4WPG_A,0.2629757785467128,0.4325259515570935,0.9723183391003459,0.2560553633217993,0.4221453287197232,0.9550173010380624,29338.859375,92808.7578125,1.59737515244,0.458417,0.679765,0.8140649999999999,0.615758,0.760869026184082,0.44384765625,0.5693359375
14680,4WPG_A_1G1A_A_3_2,4WPG_A,0.20761245674740486,0.356401384083045,0.986159169550173,0.20761245674740486,0.356401384083045,0.986159169550173,27511.458984375,77814.984375,1.47430656555,0.378874,0.554895,0.666267,0.49808,0.4896038472652435,0.401611328125,
14681,4WPG_A_4NDN_E_3_2,4WPG_A,0.25951557093425603,0.42560553633218,0.9584775086505192,0.25951557093425603,0.42560553633218,0.9584775086505192,29930.46484375,95575.921875,1.5757926494499999,0.48466400000000004,0.670573,0.793658,0.599302,0.7688753604888916,0.47509765625,0.580078125
14682,4WPG_A_4KTT_E_3_2,4WPG_A,0.2629757785467128,0.4325259515570935,0.9723183391003459,0.2560553633217993,0.4221453287197232,0.9550173010380624,29929.734375,96041.4140625,1.5975525189,0.4332899999999999,0.637642,0.7444729999999999,0.567882,0.7528982162475586,0.491455078125,0.58349609375
14683,4WPG_A_5U9C_A_2_1,4WPG_A,0.2768166089965398,0.4221453287197232,0.8719723183391004,0.2768166089965398,0.4221453287197232,0.8719723183391004,26853.896484375,102000.96875,1.54528768005,0.39404,0.57538,0.699716,0.5532159999999999,0.5466573834419249,0.443603515625,0.49267578125
14684,4WPG_A_4ZRM_A_3_4,4WPG_A,0.22491349480968856,0.3979238754325259,0.9965397923875432,0.22145328719723184,0.3910034602076125,0.9826989619377162,29266.064453125,87509.546875,1.56766186875,0.433975,0.646649,0.780691,0.618796,0.6923657059669495,0.422119140625,0.5419921875
14685,4WPG_A_1KBZ_A_3_4,4WPG_A,0.356401384083045,0.5155709342560554,0.9723183391003459,0.356401384083045,0.5155709342560554,0.9723183391003459,31085.064453125,118953.7421875,1.64655973756,0.577336,0.732908,0.896225,0.770468,0.9141209721565248,0.5439453125,0.63916015625
14686,4WPG_A_3SC6_A_3_4,4WPG_A,0.3806228373702422,0.5674740484429066,0.9792387543252596,0.3806228373702422,0.5640138408304498,0.9757785467128028,31100.6796875,114305.828125,1.6070968251,0.540205,0.74261,0.8921190000000001,0.752732,0.911873698234558,0.55126953125,0.658203125
14687,4WPG_A_2YDY_A_2_5,4WPG_A,0.2629757785467128,0.4325259515570935,0.9584775086505192,0.24567474048442905,0.3771626297577855,0.9584775086505192,26210.087890625,59613.46484375,1.4504318766600002,0.31947800000000004,0.465633,0.5776439999999999,0.465185,0.5628304481506348,0.417236328125,0.49853515625
14688,4WPG_A_4NDN_E_3_4,4WPG_A,0.25951557093425603,0.42560553633218,0.9584775086505192,0.25951557093425603,0.42560553633218,0.9584775086505192,29796.5625,92571.609375,1.5743994411500002,0.4294409999999999,0.6176010000000001,0.786407,0.590391,0.7692567110061646,0.492431640625,0.583984375
14689,4WPG_A_4NDN_E_3_3,4WPG_A,0.25951557093425603,0.42560553633218,0.9584775086505192,0.25951557093425603,0.42560553633218,0.9584775086505192,29893.40234375,83542.8828125,1.59385978305,0.45763400000000004,0.6579729999999999,0.786039,0.616319,0.7635299563407898,0.45849609375,0.5810546875
14690,4WPG_A_1VL0_A_3_4,4WPG_A,0.3944636678200692,0.5467128027681661,0.9653979238754326,0.3944636678200692,0.5467128027681661,0.9653979238754326,32580.654296875,146594.234375,1.65352800653,0.541447,0.741154,0.916149,0.775997,0.92470121383667,0.62939453125,0.66455078125
14691,4WPG_A_1G1A_A_3_3,4WPG_A,0.20761245674740486,0.356401384083045,0.986159169550173,0.20761245674740486,0.356401384083045,0.986159169550173,27899.0625,75802.8125,1.4689089303100002,0.338037,0.545212,0.625101,0.495997,0.4946233630180359,0.38720703125,
14692,4WPG_A_1VL0_A_3_1,4WPG_A,0.3944636678200692,0.5467128027681661,0.9653979238754326,0.3944636678200692,0.5467128027681661,0.9653979238754326,32380.166015625,129654.6875,1.6775987136700001,0.543018,0.7289899999999999,0.896892,0.768382,0.9237343668937684,0.576171875,0.654296875
14693,4WPG_A_1KBZ_A_2_1,4WPG_A,0.356401384083045,0.5224913494809689,0.9723183391003459,0.356401384083045,0.5224913494809689,0.9723183391003459,30748.25,110212.7421875,1.6370179828100002,0.571504,0.750847,0.858173,0.743913,0.9237632751464844,0.529296875,0.63818359375
